organization_code,deployment_code,recording_code,recording_device_codes,recording_start_datetime,recording_end_datetime,recording_duration_secs,recording_interval_secs,recording_sample_rate_khz,recording_bit_depth,recording_channel,recording_n_channels,recording_filetypes,recording_timezone,recording_usable_start_datetime,recording_usable_end_datetime,recording_usable_min_frequency_khz,recording_usable_max_frequency_khz,recording_quality_code,recording_device_lost,recording_device_depth_m,recording_redacted,recording_json,recording_uri,recording_comments
SWFSC,SWFSC_NEPac_20241122_CalCurCEAS_026,SoundTrap_Recordings,"SoundTrap_7939,HTI_856138,HTI_856151",2024-11-22T14:36:02Z,2024-12-02T23:09:46Z,360,360,384,16,1,2,WAV,UTC,2024-11-22T14:36:02Z,2024-12-02T23:09:46Z,0,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2024_CalCurCEAS/drifting_recorder/audio_wav/CalCurCEAS_026,NA
SWFSC,SWFSC_NEPac_20241123_CalCurCEAS_027,SoundTrap_Recordings,"SoundTrap_7950,HTI_856139,HTI_856148",2024-11-23T16:00:02Z,2024-12-03T06:17:03Z,360,360,384,16,1,2,WAV,UTC,2024-11-23T16:00:02Z,2024-12-03T06:17:03Z,0.1,192,GOOD,NA,100,NA,NA,gs:/swfsc-1/2024_CalCurCEAS/drifting_recorder/audio_wav/CalCurCEAS_027,NA
SWFSC,SWFSC_HUM_20180725_CCES_004,SM3M_Recordings,"SoundTrap_SM3M_3,HTI_856073,HTI_856040",2018-07-30T00:00:00Z,2018-10-12T23:59:59Z,120,1200,256,16,1,2,WAV,UTC,2018-07-30T00:00:00Z,2018-10-12T23:59:59Z,0.1,256,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_004,NA
SWFSC,SWFSC_BCN_20181031_CCES_017,SM3M_Recordings,"SoundTrap_SM3M_3,HTI_856073,HTI_856040",2018-10-31T00:00:00Z,2018-11-24T04:30:00Z,120,240,256,16,1,2,WAV,UTC,2018-10-31T00:00:00Z,2018-11-24T04:30:00Z,0,256,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_017,NA
SWFSC,SWFSC_HUM_20180805_CCES_007,SoundTrap_Recordings,"SoundTrap_1208791071,HTI_856049,HTI_856068",2018-08-05T15:27:50Z,2018-09-22T18:09:50Z,120,1200,288,16,1,2,WAV,UTC,2018-08-05T15:27:50Z,2018-09-22T18:09:50Z,0.02,288,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_007,NA
SWFSC,SWFSC_HUM_20180816_CCES_008,SoundTrap_Recordings,"SoundTrap_1678016538,HTI_856095,HTI_856041",2018-08-16T04:38:04Z,2018-10-01T01:59:55Z,120,1200,288,16,1,2,WAV,UTC,2018-08-16T04:38:04Z,2018-10-01T01:59:55Z,0.03,288,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_008,NA
SWFSC,SWFSC_PTA_20180822_CCES_010,SoundTrap_Recordings,"SoundTrap_1208786975,HTI_856096,HTI_856044",2018-08-22T02:24:55Z,2018-10-21T23:48:58Z,120,1200,576,16,1,2,WAV,UTC,2018-08-22T02:24:55Z,2018-10-21T23:48:58Z,0.03,576,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_010,NA
SWFSC,SWFSC_MOB_20180830_CCES_012,SoundTrap_Recordings,"SoundTrap_1544081436,HTI_856097,HTI_856017",2018-08-30T02:58:44Z,2018-10-06T17:00:44Z,120,1200,288,16,1,2,WAV,UTC,2018-08-30T02:58:44Z,2018-10-06T17:00:44Z,0.02,288,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_012,NA
SWFSC,SWFSC_CHI_20180911_CCES_013,SoundTrap_Recordings,"SoundTrap_1677738025,HTI_856051,HTI_856067",2018-09-11T20:56:28Z,2018-10-23T13:58:28Z,120,1200,288,16,1,2,WAV,UTC,2018-09-11T20:56:28Z,2018-10-23T13:58:28Z,0.025,288,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_013,NA
SWFSC,SWFSC_BCN_20181005_CCES_014,SoundTrap_Recordings,"SoundTrap_1208791071,HTI_856048,HTI_856059",2018-10-05T06:01:04Z,2018-11-01T16:43:03Z,120,1200,576,16,1,2,WAV,UTC,2018-10-05T06:01:04Z,2018-11-01T16:43:03Z,0.03,576,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_014,NA
SWFSC,SWFSC_BCN_20181030_CCES_016,SoundTrap_Recordings,"SoundTrap_1543770129,HTI_856049,HTI_856068",2018-10-30T14:49:37Z,2018-11-15T23:01:37Z,120,600,576,16,1,2,WAV,UTC,2018-10-30T14:49:37Z,2018-11-15T23:01:37Z,0.03,576,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_016,NA
SWFSC,SWFSC_BCN_20181031_CCES_018,SoundTrap_Recordings,"SoundTrap_1208786975,HTI_856096,HTI_856044",2018-10-31T10:05:29Z,2018-11-16T04:12:29Z,120,360,576,16,1,2,WAV,UTC,2018-10-31T10:05:29Z,2018-11-16T04:12:29Z,0,576,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_018,NA
SWFSC,SWFSC_BCN_20181101_CCES_019,SoundTrap_Recordings,"SoundTrap_1678016538,HTI_856095,HTI_856041",2018-11-01T02:23:12Z,2018-11-18T12:54:48Z,120,600,576,16,1,2,WAV,UTC,2018-11-01T02:23:12Z,2018-11-18T12:54:48Z,0.03,576,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_019,NA
SWFSC,SWFSC_BCN_20181105_CCES_020,SoundTrap_Recordings,"SoundTrap_1677738025,HTI_856097,HTI_856017",2018-11-05T14:22:39Z,2018-11-22T09:16:43Z,120,600,576,16,1,2,WAV,UTC,2018-11-05T14:22:39Z,2018-11-22T09:16:43Z,0.02,576,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_020,NA
SWFSC,SWFSC_BCN_20181106_CCES_021,SoundTrap_Recordings,"SoundTrap_1208791071,HTI_856048,HTI_856059",2018-11-06T03:58:51Z,2018-11-11T09:12:51Z,120,360,576,16,1,2,WAV,UTC,2018-11-06T03:58:51Z,2018-11-11T09:12:51Z,0.05,576,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_021,NA
SWFSC,SWFSC_BCN_20181107_CCES_022,SoundTrap_Recordings,"SoundTrap_1544081436,HTI_856051,HTI_856067",2018-11-07T14:23:49Z,2018-11-23T18:55:49Z,120,600,576,16,1,2,WAV,UTC,2018-11-07T14:23:49Z,2018-11-23T18:55:49Z,0.025,576,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_022,NA
SWFSC,SWFSC_BCN_20181122_CCES_023,SoundTrap_Recordings,"SoundTrap_1208791071,HTI_856048,HTI_856059",2018-11-22T08:28:24Z,2018-12-03T00:49:11Z,120,300,576,16,1,2,WAV,UTC,2018-11-22T08:28:24Z,2018-12-03T00:49:11Z,0.02,576,GOOD,NA,150,NA,NA,gs:/swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_023,NA
SWFSC,SWFSC_ORE_20160819_PASCAL_001,SoundTrap_Recordings,"SoundTrap_8505,HTI_856052,HTI_856063",2016-08-20T02:20:07Z,2016-08-31T14:42:00Z,120,600,288,16,1,2,WAV,UTC,2016-08-20T02:20:07Z,2016-08-31T14:42:00Z,0.25,144,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_001,NA
SWFSC,SWFSC_HUM_20160821_PASCAL_002,SoundTrap_Recordings,"SoundTrap_0773,HTI_856061,HTI_856056",2016-08-20T18:44:06Z,2016-09-01T02:06:05Z,120,600,288,16,1,2,WAV,UTC,2016-08-20T18:44:06Z,2016-09-01T02:06:05Z,0.028,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_002,NA
SWFSC,SWFSC_MND_20160821_PASCAL_003,SoundTrap_Recordings,"SoundTrap_2438,HTI_856051,HTI_856067",2016-08-21T10:37:16Z,2016-09-02T16:39:16Z,120,600,288,16,1,2,WAV,UTC,2016-08-21T10:37:16Z,2016-09-02T16:39:16Z,0.25,144,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_003,NA
SWFSC,SWFSC_MBY_20160822_PASCAL_004,SoundTrap_Recordings,"SoundTrap_2634,HTI_856060,HTI_856058",2016-08-22T00:28:27Z,2016-09-03T19:14:33Z,120,600,288,16,1,2,WAV,UTC,2016-08-22T00:28:27Z,2016-09-03T19:14:33Z,0.07,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_004,NA
SWFSC,SWFSC_CHI_20160822_PASCAL_005,SoundTrap_Recordings,"SoundTrap_8677,HTI_856048,HTI_856059",2016-08-22T15:03:57Z,2016-09-04T22:55:57Z,120,600,288,16,1,2,WAV,UTC,2016-08-22T15:03:57Z,2016-09-04T22:55:57Z,0,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_005,NA
SWFSC,SWFSC_BCN_20160824_PASCAL_006,SoundTrap_Recordings,"SoundTrap_6538,HTI_856053,HTI_856064",2016-08-24T13:00:23Z,2016-08-30T03:29:26Z,120,120,288,16,1,2,WAV,UTC,2016-08-24T13:00:23Z,2016-08-30T03:29:26Z,0.23,144,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_006,NA
SWFSC,SWFSC_BCN_20160825_PASCAL_007,SM3M_Recordings,"SoundTrap_SM3M #1,HTI_856045,HTI_856042",2016-08-25T09:30:05Z,2016-09-13T09:30:03Z,114,114,256,16,1,2,WAV,UTC,2016-08-25T09:30:05Z,2016-09-13T09:30:03Z,0.25,128,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_007,NA
SWFSC,SWFSC_CHI_20160826_PASCAL_008,SM2Bat_Recordings,"SoundTrap_SM2+Bat #1,HTI_856028,HTI_856025",2016-08-26T04:56:00Z,2016-09-14T02:46:00Z,120,240,192,16,1,2,WAV,UTC,2016-08-26T04:56:00Z,2016-09-14T02:46:00Z,0.25,96,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_008,NA
SWFSC,SWFSC_MBY_20160827_PASCAL_009_288kHz,SoundTrap_Recordings,"SoundTrap_1436,HTI_856050,HTI_856065",2016-08-27T00:22:14Z,2016-09-15T13:04:14Z,120,600,288,16,1,2,WAV,UTC,2016-08-27T00:22:14Z,2016-09-15T13:04:14Z,0,288,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_009,NA
SWFSC,SWFSC_MBY_20160827_PASCAL_009_48kHz,SoundTrap_Recordings,"SoundTrap_3689,HTI_201883689,HTI_n/a",2016-08-27T02:14:57Z,2016-09-15T20:12:13Z,120,120,48,16,1,2,WAV,UTC,2016-08-27T02:14:57Z,2016-09-15T20:12:13Z,0,24,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_009,NA
SWFSC,SWFSC_MND_20160827_PASCAL_010,SM3M_Recordings,"SoundTrap_SM3M #2,HTI_856046,HTI_856039",2016-08-27T17:44:06Z,2016-09-17T04:24:05Z,114,114,256,16,1,2,WAV,UTC,2016-08-27T17:44:06Z,2016-09-17T04:24:05Z,0.03,256,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_010,NA
SWFSC,SWFSC_ORE_20160828_PASCAL_011,SM2Bat_Recordings,"SoundTrap_SM2+Bat #2,HTI_856019,HTI_856023",2016-08-28T12:44:00Z,2016-09-17T04:18:00Z,120,240,192,16,1,2,WAV,UTC,2016-08-28T12:44:00Z,2016-09-17T04:18:00Z,0.25,96,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_011,NA
SWFSC,SWFSC_COL_20160829_PASCAL_012,SoundTrap_Recordings,"SoundTrap_0774,HTI_856049,HTI_856068",2016-08-29T09:01:46Z,2016-09-17T19:53:46Z,120,600,288,16,1,2,WAV,UTC,2016-08-29T09:01:46Z,2016-09-17T19:53:46Z,0.027,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_012,NA
SWFSC,SWFSC_COL_20160829_PASCAL_013,SM3M_Recordings,"SoundTrap_SM3M #3,HTI_856044,HTI_856040",2016-08-29T20:50:05Z,2016-09-15T17:26:06Z,120,120,256,16,1,2,WAV,UTC,2016-08-29T20:50:05Z,2016-09-15T17:26:06Z,0.25,128,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_013,NA
SWFSC,SWFSC_WAS_20160830_PASCAL_014,SM2Bat_Recordings,"SoundTrap_SM2+Bat #3,HTI_856027,HTI_856022",2016-08-30T07:47:59Z,2016-09-18T16:10:00Z,120,240,192,16,1,2,WAV,UTC,2016-08-30T07:47:59Z,2016-09-18T16:10:00Z,NA,96,UNUSABLE,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_014,NA
SWFSC,SWFSC_ORE_20160831_PASCAL_015,SoundTrap_Recordings,"SoundTrap_8025,HTI_856055,HTI_856066",2016-08-31T07:11:38Z,2016-09-05T04:48:42Z,120,120,288,16,1,2,WAV,UTC,2016-08-31T07:11:38Z,2016-09-05T04:48:42Z,0.024,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_015,NA
SWFSC,SWFSC_HUM_20160901_PASCAL_016,SoundTrap_Recordings,"SoundTrap_4581,HTI_856054,HTI_856057",2016-09-01T13:22:02Z,2016-09-21T00:04:02Z,120,600,288,16,1,2,WAV,UTC,2016-09-01T13:22:02Z,2016-09-21T00:04:02Z,0.1,144,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_016,NA
SWFSC,SWFSC_PTA_20160902_PASCAL_017,SM3M_Recordings,"SoundTrap_SM3M #4,HTI_856041,HTI_856043",2016-09-02T03:54:06Z,2016-09-21T23:14:00Z,114,114,256,16,1,2,WAV,UTC,2016-09-02T03:54:06Z,2016-09-21T23:14:00Z,0.105,128,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_017,NA
SWFSC,SWFSC_MBY_20160903_PASCAL_018,SM2Bat_Recordings,"SoundTrap_SM2+Bat #4,HTI_856026,HTI_Unknown",2016-09-03T05:32:00Z,2016-09-22T11:50:00Z,120,240,192,16,1,2,WAV,UTC,2016-09-03T05:32:00Z,2016-09-22T11:50:00Z,0,96,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_018,NA
SWFSC,SWFSC_MOB_20160904_PASCAL_021,SoundTrap_Recordings,"SoundTrap_8505,HTI_856060,HTI_856058",2016-09-03T23:54:34Z,2016-09-25T10:02:46Z,120,600,288,16,1,2,WAV,UTC,2016-09-03T23:54:34Z,2016-09-25T10:02:46Z,0,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_021,NA
SWFSC,SWFSC_CHI_20160904_PASCAL_019,SoundTrap_Recordings,"SoundTrap_0129,HTI_856047,HTI_856062",2016-09-04T01:47:23Z,2016-09-23T06:59:21Z,120,600,288,16,1,2,WAV,UTC,2016-09-04T01:47:23Z,2016-09-23T06:59:21Z,0.046,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_019,NA
SWFSC,SWFSC_SND_20160905_PASCAL_022,SoundTrap_Recordings,"SoundTrap_2634,HTI_856048,HTI_856059",2016-09-05T06:46:24Z,2016-09-28T17:06:40Z,120,600,288,16,1,2,WAV,UTC,2016-09-05T06:46:24Z,2016-09-28T17:06:40Z,0.106,144,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_022,NA
SWFSC,SWFSC_CHI_20160906_PASCAL_020,SoundTrap_Recordings,"SoundTrap_0773,HTI_856061,HTI_856056",2016-09-06T02:37:11Z,2016-09-29T05:18:16Z,120,600,288,16,1,2,WAV,UTC,2016-09-06T02:37:11Z,2016-09-29T05:18:16Z,0.167,144,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_020,NA
SWFSC,SWFSC_SND_20160924_PASCAL_023,SoundTrap_Recordings,"SoundTrap_8677,HTI_856054,HTI_856057",2016-09-24T00:37:42Z,2016-09-28T00:57:46Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T00:37:42Z,2016-09-28T00:57:46Z,0.026,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_023,NA
SWFSC,SWFSC_SND_20160924_PASCAL_024_ST300,SoundTrap_Recordings,"SoundTrap_9174,HTI_1678299174,HTI_n/a",2016-09-24T01:46:49Z,2016-09-28T02:11:14Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T01:46:49Z,2016-09-28T02:11:14Z,0,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_024,NA
SWFSC,SWFSC_SND_20160924_PASCAL_024_ST4300,SoundTrap_Recordings,"SoundTrap_6538,HTI_856052,HTI_856063",2016-09-24T01:47:57Z,2016-09-28T02:09:43Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T01:47:57Z,2016-09-28T02:09:43Z,0,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_024,NA
SWFSC,SWFSC_SND_20160924_PASCAL_025,SoundTrap_Recordings,"SoundTrap_1436,HTI_856053,HTI_856064",2016-09-24T04:09:39Z,2016-09-28T02:25:43Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T04:09:39Z,2016-09-28T02:25:43Z,0.047,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_025,NA
SWFSC,SWFSC_CHI_20160924_PASCAL_026_ST4300,SoundTrap_Recordings,"SoundTrap_0774,HTI_856050,HTI_856065",2016-09-24T15:15:28Z,2016-09-26T04:21:29Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T15:15:28Z,2016-09-26T04:21:29Z,0,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_026,NA
SWFSC,SWFSC_CHI_20160924_PASCAL_026_ST300,SoundTrap_Recordings,"SoundTrap_3689,HTI_201883689,HTI_n/a",2016-09-24T15:15:58Z,2016-09-26T04:22:03Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T15:15:58Z,2016-09-26T04:22:03Z,0,144,GOOD,NA,250,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_026,NA
SWFSC,SWFSC_CHI_20160924_PASCAL_027,SoundTrap_Recordings,"SoundTrap_8025,HTI_856049,HTI_856068",2016-09-24T15:49:50Z,2016-09-26T03:53:51Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T15:49:50Z,2016-09-26T03:53:51Z,0,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_027,NA
SWFSC,SWFSC_CHI_20160924_PASCAL_028,SoundTrap_Recordings,"SoundTrap_4581,HTI_856055,HTI_856066",2016-09-24T16:40:33Z,2016-09-29T03:38:00Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T16:40:33Z,2016-09-29T03:38:00Z,0,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_028,NA
SWFSC,SWFSC_CHI_20160926_PASCAL_029_ST4300,SoundTrap_Recordings,"SoundTrap_0774,HTI_856050,HTI_856065",2016-09-26T05:39:29Z,2016-09-28T14:17:31Z,120,120,288,16,1,2,WAV,UTC,2016-09-26T05:39:29Z,2016-09-28T14:17:31Z,0.25,144,COMPROMISED,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_029,NA
SWFSC,SWFSC_CHI_20160926_PASCAL_029_ST300,SoundTrap_Recordings,"SoundTrap_3689,HTI_201883689,HTI_n/a",2016-09-26T05:42:04Z,2016-09-28T14:18:11Z,120,120,288,16,1,2,WAV,UTC,2016-09-26T05:42:04Z,2016-09-28T14:18:11Z,0,144,GOOD,NA,250,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_029,NA
SWFSC,SWFSC_CHI_20160926_PASCAL_030,SoundTrap_Recordings,"SoundTrap_8025,HTI_856049,HTI_856068",2016-09-26T06:07:51Z,2016-09-28T15:13:54Z,120,120,288,16,1,2,WAV,UTC,2016-09-26T06:07:51Z,2016-09-28T15:13:54Z,0,144,GOOD,NA,100,NA,NA,gs:/swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_030,NA
